BONUSZ;ARBEVETEL;TJB;AKTIV_NAPOK;KAMPANY_HOSSZA;PONT_NAP;PONT_HONAP;RFM_SCORE_NO;KAMPANYAFFINITAS;TELJESITES
20000;700674;460895;30;4;4;7,7153;9;0,75;1
2000;0;0;0;4;4;7,7153;2;0;0
2000;0;2000;1;4;4;7,7153;4;0,1;0
500;0;0;0;4;4;7,7153;1;0;0
1000;2000;7650;8;4;4;7,7153;6;0,428571429;1
2000;0;0;0;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;3;0;0
1000;0;0;0;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;20563;7499;8;4;4;7,7153;6;0,166666667;1
1000;0;0;0;4;4;7,7153;2;0;0
1000;4280;2000;1;4;4;7,7153;4;0;0
2000;0;0;0;4;4;7,7153;2;0;0
1000;0;0;0;4;4;7,7153;4;0;0
1000;0;0;0;4;4;7,7153;1;0;0
1000;4097;108;2;4;4;7,7153;2;0;0
5000;106169;85301;20;4;4;7,7153;8;0,272727273;0
500;0;0;0;4;4;7,7153;3;0;0
2000;1000;5000;9;4;4;7,7153;7;0,066666667;0
2000;20010;15131;27;4;4;7,7153;3;0;1
40000;6214997;1631999;18;4;4;7,7153;10;0,458333333;1
1000;0;500;1;4;4;7,7153;2;1;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;2;0;0
1000;11408;3379;3;4;4;7,7153;3;0;0
2000;0;3400;3;4;4;7,7153;4;0;0
2000;0;-9688;1;4;4;7,7153;2;0,2;0
500;0;0;0;4;4;7,7153;1;0;0
2000;6360;2580;7;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;3;0,2;0
2000;0;0;0;4;4;7,7153;4;0,5;0
500;0;0;0;4;4;7,7153;1;0,333333333;0
1000;0;0;0;4;4;7,7153;5;0;0
1000;0;0;0;4;4;7,7153;3;0;0
2000;0;13800;1;4;4;7,7153;5;0,2;0
500;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;4;0;0
500;0;2000;3;4;4;7,7153;3;0,5;0
40000;407089;112600;3;4;4;7,7153;8;0,166666667;1
2000;0;0;0;4;4;7,7153;2;0;0
2000;84096;2001;15;4;4;7,7153;6;0,6;1
2000;0;0;0;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;4;0;0
2000;0;0;0;4;4;7,7153;1;0,25;0
1000;0;440;1;4;4;7,7153;4;0;0
500;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;2;0;0
2000;13050;11617;24;4;4;7,7153;8;0,666666667;1
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;4;0,166666667;0
2000;73500;82423;12;4;4;7,7153;8;0,117647059;0
2000;0;38000;2;4;4;7,7153;5;0,454545455;0
2000;0;3661;6;4;4;7,7153;6;0;0
1000;0;0;0;4;4;7,7153;2;0;0
500;0;5000;1;4;4;7,7153;2;0;0
2000;0;7560;6;4;4;7,7153;5;0;0
2000;0;0;0;4;4;7,7153;5;0,176470588;0
1000;0;0;0;4;4;7,7153;1;0;0
1000;0;0;0;4;4;7,7153;2;0;0
500;0;0;0;4;4;7,7153;1;0;0
1000;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;1;0;0
2000;0;2000;1;4;4;7,7153;5;0;0
500;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;1;0;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;5000;1573;6;4;4;7,7153;5;0;0
2000;0;20000;1;4;4;7,7153;8;0,333333333;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;7550;4;4;4;7,7153;6;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;6;0,333333333;0
1000;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;1;0,125;0
500;0;2000;3;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;5;0;0
2000;280574;124242;25;4;4;7,7153;9;0,619047619;1
500;500;2000;3;4;4;7,7153;2;0;0
20000;1345550;35412;26;4;4;7,7153;9;0,388888889;1
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;4;0;0
2000;0;0;0;4;4;7,7153;2;0,5;0
1000;0;0;0;4;4;7,7153;2;0;0
500;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;1;0;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;10000;1;4;4;7,7153;5;0;0
2000;0;0;0;4;4;7,7153;6;0;0
500;0;0;0;4;4;7,7153;1;0;0
1000;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;2;0;0
500;0;0;0;4;4;7,7153;1;0;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;1317;2317;2;4;4;7,7153;8;0;0
1000;0;-200;2;4;4;7,7153;2;0;0
2000;0;2000;1;4;4;7,7153;3;0;0
1000;0;5900;4;4;4;7,7153;4;0,333333333;0
1000;19134;26961;26;4;4;7,7153;6;0,157894737;1
1000;0;0;0;4;4;7,7153;3;0;0
500;0;1000;1;4;4;7,7153;1;0,5;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;2050;630;9;4;4;7,7153;5;0;0
1000;0;0;0;4;4;7,7153;1;0;0
1000;0;0;0;4;4;7,7153;1;0;0
5000;4863;4573;4;4;4;7,7153;8;0,25;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;5;0;0
2000;0;0;0;4;4;7,7153;5;0,1;0
2000;0;0;0;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;4;0;0
500;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;4;0,125;0
2000;10440;3639;6;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;2;0,2;0
1000;0;0;0;4;4;7,7153;1;0,25;0
500;0;0;0;4;4;7,7153;5;0;0
2000;0;0;0;4;4;7,7153;7;0;0
2000;0;0;0;4;4;7,7153;1;0;0
5000;150625;42900;27;4;4;7,7153;9;0,923076923;1
1000;951;325;4;4;4;7,7153;4;0;0
10000;0;0;0;4;4;7,7153;9;0;0
2000;2390;11789;17;4;4;7,7153;5;0;0
1000;0;1600;2;4;4;7,7153;5;0;0
2000;0;0;0;4;4;7,7153;3;0,25;0
1000;0;0;0;4;4;7,7153;5;0;0
500;0;0;0;4;4;7,7153;3;0;0
1000;0;1000;1;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;4797;5;4;4;7,7153;9;0,266666667;0
1000;0;0;0;4;4;7,7153;3;0,125;0
1000;1920;4934;18;4;4;7,7153;4;0;0
500;0;0;0;4;4;7,7153;3;0;0
500;0;0;0;4;4;7,7153;2;0,1;0
1000;0;0;0;4;4;7,7153;1;0,071428571;0
2000;0;0;0;4;4;7,7153;3;0;0
2000;6228;15250;22;4;4;7,7153;9;0,733333333;1
2000;11867;11128;22;4;4;7,7153;7;0,181818182;0
1000;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;1;0;0
2000;4000;9000;9;4;4;7,7153;4;0;0
500;101714;5501;3;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;4;0;0
2000;0;0;0;4;4;7,7153;4;0;0
2000;0;0;0;4;4;7,7153;5;0;0
500;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;2;0,5;0
2000;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;2;0;0
500;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;5;0;0
2000;0;0;0;4;4;7,7153;5;0;0
2000;10000;110000;4;4;4;7,7153;9;0,142857143;0
1000;0;0;0;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;223158;36401;27;4;4;7,7153;8;0,733333333;1
2000;0;50000;1;4;4;7,7153;2;0;0
1000;0;2104;5;4;4;7,7153;5;0;0
500;1820;1820;1;4;4;7,7153;2;0;0
2000;46857;32954;24;4;4;7,7153;6;0;1
1000;850;51;5;4;4;7,7153;3;0;1
2000;0;0;0;4;4;7,7153;3;0;0
1000;0;0;0;4;4;7,7153;0;0;0
1000;0;0;0;4;4;7,7153;2;0;0
1000;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;1;0;0
2000;0;1940;1;4;4;7,7153;7;0,235294118;0
1000;0;0;0;4;4;7,7153;3;0;0
500;1200;2800;4;4;4;7,7153;2;0;0
2000;23352;4049;28;4;4;7,7153;7;0,2;0
2000;20000;23000;2;4;4;7,7153;3;0;0
500;0;0;0;4;4;7,7153;3;0,25;0
2000;71400;7870;16;4;4;7,7153;6;0,333333333;1
2000;26355;150170;20;4;4;7,7153;6;0,166666667;0
2000;222;222;1;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;2000;1;4;4;7,7153;5;0;0
2000;69187;5000;1;4;4;7,7153;5;0,333333333;0
5000;15000;21380;9;4;4;7,7153;8;0,3;1
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;4;0;0
2000;51012;33165;10;4;4;7,7153;5;0;0
2000;13900;18753;25;4;4;7,7153;6;0,25;1
2000;9715;2534;7;4;4;7,7153;6;0,071428571;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;19101;3869;10;4;4;7,7153;6;0,0625;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;32400;4;4;4;7,7153;2;0;0
2000;3679;8187;16;4;4;7,7153;8;0,307692308;0
2000;22900;24998;11;4;4;7,7153;5;0;1
500;0;0;0;4;4;7,7153;3;0;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;33730;48962;22;4;4;7,7153;6;0;0
2000;2060;10060;6;4;4;7,7153;6;0,125;0
2000;0;0;0;4;4;7,7153;1;0;0
1000;0;900;1;4;4;7,7153;1;0;0
1000;0;16000;5;4;4;7,7153;2;0;0
500;0;0;0;4;4;7,7153;1;0;0
500;0;1050;1;4;4;7,7153;1;0;0
2000;14500;30500;16;4;4;7,7153;8;0,047619048;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;5;0,375;0
2000;0;0;0;4;4;7,7153;5;0,333333333;0
1000;0;0;0;4;4;7,7153;1;0;0
500;2000;3000;3;4;4;7,7153;1;0;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;10000;2;4;4;7,7153;6;0;0
2000;0;0;0;4;4;7,7153;3;0;0
1000;0;0;0;4;4;7,7153;1;0;0
500;0;330;1;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;1;0;0
2000;7975;10000;5;4;4;7,7153;6;0,083333333;0
2000;0;0;0;4;4;7,7153;4;0;0
10000;0;10000;1;4;4;7,7153;7;0,1;0
2000;0;0;0;4;4;7,7153;4;0;0
2000;12715;2000;7;4;4;7,7153;4;0;0
2000;500;-2500;6;4;4;7,7153;6;0,125;0
2000;10000;25000;8;4;4;7,7153;6;0,090909091;1
500;0;0;0;4;4;7,7153;1;0;0
1000;6572;2319;13;4;4;7,7153;4;0;0
2000;0;0;0;4;4;7,7153;1;0;0
500;500;1000;2;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;1;0;0
1000;0;0;0;4;4;7,7153;2;0;0
2000;0;3600;2;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;5;0;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;2;0;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;22749;17672;31;4;4;7,7153;7;0;0
2000;166500;9827;2;4;4;7,7153;2;0;0
1000;0;0;0;4;4;7,7153;4;0;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;1;0;0
1000;0;0;0;4;4;7,7153;5;0;0
2000;82566;-52000;22;4;4;7,7153;9;0,125;0
2000;0;0;0;4;4;7,7153;5;0;0
2000;0;0;0;4;4;7,7153;5;0;0
2000;0;0;0;4;4;7,7153;4;0;0
2000;0;0;0;4;4;7,7153;5;0,133333333;0
1000;9561;-1763;7;4;4;7,7153;5;0;0
2000;4385;-6631;4;4;4;7,7153;6;0;0
2000;26800;18960;25;4;4;7,7153;6;0,888888889;1
500;0;0;0;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;4;0;0
500;1000;6625;6;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;4;0;0
2000;0;0;0;4;4;7,7153;8;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;22540;27610;2;4;4;7,7153;8;0,583333333;0
40000;3789582;649999;31;4;4;7,7153;10;0,884615385;1
2000;940;2920;3;4;4;7,7153;6;0;0
1000;2870;-94;7;4;4;7,7153;5;0;0
10000;0;77509;7;4;4;7,7153;8;0;0
1000;0;3000;1;4;4;7,7153;1;0;0
2000;20511;21844;8;4;4;7,7153;3;0;0
2000;0;5000;1;4;4;7,7153;6;0;0
2000;0;0;0;4;4;7,7153;5;0;0
2000;0;0;0;4;4;7,7153;1;0;0
500;0;1463;4;4;4;7,7153;4;0;0
2000;0;0;0;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;8;0,352941176;0
2000;27200;14004;9;4;4;7,7153;7;0;1
1000;2000;2000;1;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;1;0;0
500;0;2000;2;4;4;7,7153;4;0,2;0
2000;18720;-20000;2;4;4;7,7153;4;0;1
500;0;500;2;4;4;7,7153;2;0;0
2000;0;1500;2;4;4;7,7153;5;0;0
2000;44931;15100;10;4;4;7,7153;6;0,333333333;0
2000;0;0;0;4;4;7,7153;1;0;0
500;550;524;3;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;1;0;0
500;0;6000;3;4;4;7,7153;2;0;0
500;0;3000;1;4;4;7,7153;3;0;0
1000;37516;12999;18;4;4;7,7153;4;0;0
1000;0;1000;1;4;4;7,7153;3;0;0
2000;0;24790;4;4;4;7,7153;3;0;0
2000;24387;32159;14;4;4;7,7153;5;0;0
2000;26620;15000;1;4;4;7,7153;3;0;0
2000;144405;72859;16;4;4;7,7153;6;0;1
2000;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;5;0;0
1000;2183;2483;5;4;4;7,7153;4;0;0
2000;900;18700;7;4;4;7,7153;4;0;0
2000;0;8000;2;4;4;7,7153;5;0,083333333;0
2000;0;0;0;4;4;7,7153;3;0;0
2000;38032;21173;14;4;4;7,7153;5;0;0
2000;0;0;0;4;4;7,7153;2;0;0
500;6885;20000;11;4;4;7,7153;6;0,294117647;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;606046;143109;20;4;4;7,7153;9;0,652173913;1
1000;3960;2820;4;4;4;7,7153;2;0;0
500;0;0;0;4;4;7,7153;2;0;0
500;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;2;0,166666667;0
1000;0;0;0;4;4;7,7153;1;0;0
5000;60123;9024;22;4;4;7,7153;10;0,45;0
2000;4000;7252;15;4;4;7,7153;6;0,666666667;1
2000;0;0;0;4;4;7,7153;2;0;0
2000;0;6007;2;4;4;7,7153;4;0;0
2000;0;0;0;4;4;7,7153;3;0;0
2000;538680;-71054;11;4;4;7,7153;4;0;0
2000;0;-2400;1;4;4;7,7153;8;0;0
1000;0;0;0;4;4;7,7153;1;0;0
10000;52907;-900;4;4;4;7,7153;9;0;0
10000;872116;198068;31;4;4;7,7153;10;0,9;1
10000;1360111;210178;25;4;4;7,7153;10;0,777777778;1
2000;129768;46498;31;4;4;7,7153;9;0,153846154;1
2000;0;-2344;3;4;4;7,7153;7;0,222222222;1
5000;57500;50000;10;4;4;7,7153;7;0,555555556;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;10000;1;4;4;7,7153;8;0,545454545;0
2000;0;2450;2;4;4;7,7153;6;0,35;0
1000;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;1;0;0
10000;0;0;0;4;4;7,7153;8;0,4375;0
2000;0;9500;7;4;4;7,7153;8;0;0
2000;0;2000;4;4;4;7,7153;2;0;0
2000;3000;4391;8;4;4;7,7153;6;0;0
10000;26408;57208;27;4;4;7,7153;10;0,217391304;0
2000;0;0;0;4;4;7,7153;4;0;0
10000;281688;22907;29;4;4;7,7153;10;0,789473684;1
2000;0;55000;1;4;4;7,7153;4;0;0
2000;0;0;0;4;4;7,7153;5;0;0
2000;0;10000;1;4;4;7,7153;1;0;0
40000;490000;520000;3;4;4;7,7153;8;0,514285714;0
1000;0;0;0;4;4;7,7153;3;0;0
2000;47614;19626;9;4;4;7,7153;7;0;0
2000;0;4260;4;4;4;7,7153;6;0,222222222;1
2000;0;0;0;4;4;7,7153;4;0;0
1000;0;0;0;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;3;0,142857143;0
2000;0;6000;1;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;5;0;0
500;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;3;0,125;0
2000;17454;13951;9;4;4;7,7153;6;0;0
5000;282035;83867;16;4;4;7,7153;8;0,733333333;1
2000;45895;61933;26;4;4;7,7153;9;0,166666667;1
2000;14300;-4974;8;4;4;7,7153;6;0,166666667;1
2000;266000;28904;24;4;4;7,7153;7;0,714285714;1
500;10992;2317;8;4;4;7,7153;2;0,333333333;1
1000;0;751;1;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;5;0,181818182;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;2300;2;4;4;7,7153;7;0;0
5000;18500;65486;17;4;4;7,7153;10;0,571428571;1
2000;6500;16805;14;4;4;7,7153;7;0,166666667;0
2000;13481;5678;29;4;4;7,7153;5;0,076923077;0
2000;0;0;0;4;4;7,7153;4;0;0
5000;0;0;0;4;4;7,7153;7;0,125;0
1000;1125;958;2;4;4;7,7153;3;0;0
500;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;1;0;0
2000;4100;7701;12;4;4;7,7153;6;0,333333333;1
10000;374685;203608;20;4;4;7,7153;10;1;1
2000;0;0;0;4;4;7,7153;2;0;0
500;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;3;0;0
2000;1500;1500;1;4;4;7,7153;9;0;0
2000;55000;55000;2;4;4;7,7153;3;0,090909091;1
2000;0;1463;1;4;4;7,7153;5;0,111111111;0
2000;34081;-5580;30;4;4;7,7153;7;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;26496;13702;27;4;4;7,7153;7;0,2;0
2000;29010;27209;16;4;4;7,7153;9;0,083333333;0
1000;0;0;0;4;4;7,7153;4;0,090909091;0
2000;3000;4590;3;4;4;7,7153;6;0;0
2000;0;3000;10;4;4;7,7153;5;0,125;0
10000;836583;78826;31;4;4;7,7153;10;0,741935484;1
2000;0;142100;2;4;4;7,7153;3;0;0
500;0;0;0;4;4;7,7153;1;0;0
1000;2390;1500;2;4;4;7,7153;1;0;0
10000;24180;65491;14;4;4;7,7153;10;0,5;1
2000;0;0;0;4;4;7,7153;3;0;0
500;0;0;0;4;4;7,7153;1;0;0
2000;2500;98500;6;4;4;7,7153;5;0;0
2000;0;0;0;4;4;7,7153;4;0;0
500;0;2000;2;4;4;7,7153;2;0;0
500;0;10000;3;4;4;7,7153;5;0;1
2000;17548;44848;15;4;4;7,7153;7;0;0
2000;0;501;5;4;4;7,7153;4;0;0
2000;0;19960;8;4;4;7,7153;7;0,045454545;0
5000;43760;160008;12;4;4;7,7153;9;0,272727273;1
2000;27948;-399;14;4;4;7,7153;8;0,086956522;0
2000;0;0;0;4;4;7,7153;3;0;0
2000;29708;26250;28;4;4;7,7153;8;0,4;1
1000;2800;5156;13;4;4;7,7153;4;0;0
2000;11573;14000;22;4;4;7,7153;8;0,071428571;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;7;0,333333333;0
2000;736409;123109;31;4;4;7,7153;8;0,5;1
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;2;0;0
1000;0;0;0;4;4;7,7153;6;0;0
5000;65920;91700;6;4;4;7,7153;8;0,142857143;1
10000;0;100000;1;4;4;7,7153;5;0;0
1000;0;0;0;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;59111;-379;28;4;4;7,7153;8;0,409090909;1
500;0;0;0;4;4;7,7153;2;0;0
2000;0;30000;2;4;4;7,7153;5;0,095238095;0
2000;39125;70001;17;4;4;7,7153;6;0,444444444;1
500;0;0;0;4;4;7,7153;1;0;0
2000;51175;30000;3;4;4;7,7153;3;0,090909091;0
2000;5000;5000;1;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;1;0;0
2000;3060;6000;3;4;4;7,7153;4;0;0
2000;2500;10600;3;4;4;7,7153;4;0;1
2000;0;0;0;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;3;0;0
1000;0;900;1;4;4;7,7153;3;0;0
2000;0;0;0;4;4;7,7153;3;0;0
2000;500;11000;4;4;4;7,7153;6;0,125;0
5000;10000;30000;7;4;4;7,7153;9;0,111111111;0
1000;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;5;0,5;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;5;0;0
10000;0;0;0;4;4;7,7153;7;0,166666667;0
2000;166242;58182;31;4;4;7,7153;8;1;1
500;0;0;0;4;4;7,7153;4;0,166666667;0
10000;2891685;48645;14;4;4;7,7153;9;0,454545455;0
2000;0;0;0;4;4;7,7153;2;0;1
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;2;0;0
500;3168;2463;22;4;4;7,7153;5;0;0
1000;0;2972;3;4;4;7,7153;4;0,333333333;0
2000;3478;6000;5;4;4;7,7153;4;0;0
500;0;0;0;4;4;7,7153;1;0,5;0
1000;6359;9110;10;4;4;7,7153;4;0;0
2000;21253;19370;21;4;4;7,7153;6;0,217391304;1
2000;118385;7650;8;4;4;7,7153;8;0,44;1
2000;2174;6975;4;4;4;7,7153;5;0,176470588;0
2000;0;24800;3;4;4;7,7153;5;0,5;0
2000;0;0;0;4;4;7,7153;4;0;0
2000;2000;2000;1;4;4;7,7153;6;0,5;1
2000;0;0;0;4;4;7,7153;1;0;0
40000;1293623;948003;25;4;4;7,7153;9;0,666666667;1
2000;83739;34003;8;4;4;7,7153;2;0;0
2000;17315;29500;25;4;4;7,7153;7;0,545454545;0
500;2000;2000;1;4;4;7,7153;2;0;0
20000;1245516;184482;31;4;4;7,7153;9;0,833333333;1
1000;0;0;0;4;4;7,7153;4;0;1
2000;41600;22000;9;4;4;7,7153;7;0,19047619;0
2000;0;1700;1;4;4;7,7153;7;0,166666667;0
2000;8522;20501;12;4;4;7,7153;8;0,375;0
2000;0;0;0;4;4;7,7153;6;0;0
2000;18625;13757;24;4;4;7,7153;7;0,090909091;0
2000;0;0;0;4;4;7,7153;2;0;0
1000;0;0;0;4;4;7,7153;1;0;0
2000;50000;89000;8;4;4;7,7153;4;0;1
500;0;1066;1;4;4;7,7153;2;0,125;0
2000;14540;12911;12;4;4;7,7153;8;0,111111111;0
2000;1250600;-154394;25;4;4;7,7153;8;0,647058824;0
2000;10644;5006;1;4;4;7,7153;1;0;1
1000;5000;25682;9;4;4;7,7153;5;0;0
1000;29140;4255;29;4;4;7,7153;5;0;1
10000;45790;109000;15;4;4;7,7153;10;0,80952381;1
2000;0;0;0;4;4;7,7153;8;0;0
2000;0;5000;1;4;4;7,7153;6;0;0
500;0;0;0;4;4;7,7153;3;0;0
2000;0;-1421;1;4;4;7,7153;2;0;0
2000;8500;8500;1;4;4;7,7153;3;0,333333333;0
2000;0;0;0;4;4;7,7153;5;0,076923077;0
500;0;0;0;4;4;7,7153;1;0;0
1000;0;0;0;4;4;7,7153;1;0;0
20000;5096493;524518;12;4;4;7,7153;8;0,208333333;1
2000;11480;20512;29;4;4;7,7153;7;0,130434783;0
1000;87251;10437;8;4;4;7,7153;7;0;0
2000;0;0;0;4;4;7,7153;3;0;0
500;0;0;0;4;4;7,7153;3;0;0
2000;84109;19100;5;4;4;7,7153;3;0;1
1000;0;0;0;4;4;7,7153;3;0;0
500;0;0;0;4;4;7,7153;1;0;0
2000;0;500;1;4;4;7,7153;5;0,125;0
2000;3000;-270;1;4;4;7,7153;6;0,058823529;1
2000;0;0;0;4;4;7,7153;5;0;0
2000;15500;21091;22;4;4;7,7153;4;0;0
10000;180687;160547;30;4;4;7,7153;10;0,769230769;1
1000;0;0;0;4;4;7,7153;1;0;0
2000;2500;7500;11;4;4;7,7153;6;0;0
1000;0;0;0;4;4;7,7153;3;0,333333333;0
2000;140000;44344;27;4;4;7,7153;5;0;1
2000;63229;7300;7;4;4;7,7153;8;0,047619048;1
1000;7890;3162;27;4;4;7,7153;6;0;0
1000;0;0;0;4;4;7,7153;2;0;0
1000;0;0;0;4;4;7,7153;1;0;0
500;0;2100;2;4;4;7,7153;2;0;0
2000;0;10001;3;4;4;7,7153;6;0;0
2000;0;0;0;4;4;7,7153;4;0;0
500;0;0;0;4;4;7,7153;1;0;0
1000;1000;377;19;4;4;7,7153;6;0;0
2000;0;0;0;4;4;7,7153;5;0,1;0
2000;0;0;0;4;4;7,7153;4;0;0
2000;4860;8110;3;4;4;7,7153;8;0,071428571;0
2000;0;0;0;4;4;7,7153;5;0;0
2000;0;8867;2;4;4;7,7153;6;0,285714286;1
1000;0;0;0;4;4;7,7153;1;0;0
2000;0;37000;6;4;4;7,7153;7;0,4;1
2000;0;0;0;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;4;0;0
2000;20660;64660;7;4;4;7,7153;8;0,285714286;1
1000;104124;74181;23;4;4;7,7153;6;0,363636364;1
2000;0;0;0;4;4;7,7153;6;0,142857143;0
500;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;1;0;0
500;3001;5154;9;4;4;7,7153;4;0;0
500;0;0;0;4;4;7,7153;1;0;0
500;0;0;0;4;4;7,7153;1;0;0
40000;641992;641992;4;4;4;7,7153;6;0;1
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;0;500;1;4;4;7,7153;3;0;0
2000;11510;8534;17;4;4;7,7153;5;0;0
2000;0;0;0;4;4;7,7153;2;0;0
2000;76387;11001;29;4;4;7,7153;7;0,7;0
2000;1500;21199;11;4;4;7,7153;6;0;0
2000;0;0;0;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;2;0;0
1000;0;0;0;4;4;7,7153;2;0;0
1000;0;0;0;4;4;7,7153;2;0;0
2000;1000;8500;9;4;4;7,7153;5;0;0
1000;0;0;0;4;4;7,7153;3;0;0
2000;0;18000;1;4;4;7,7153;5;0;0
1000;853;6640;5;4;4;7,7153;5;0;0
1000;0;0;0;4;4;7,7153;2;0;0
2000;0;12000;2;4;4;7,7153;2;0;0
2000;0;0;0;4;4;7,7153;1;0;0
2000;242050;-129080;5;4;4;7,7153;7;0,333333333;0
500;0;0;0;4;4;7,7153;3;0;0
